iso3,country_name,year,region,classification,paper_case_group,case_china_benchmark,case_resilient_sovereign,case_sri_lanka_anchor,case_high_debt_resilient,case_resource_conversion,case_strategic_conversion,case_strategic_transition,case_vulnerability_trap,case_geoeconomic_pressure,case_creditor_conversion,case_reform_case,legitimacy_score,weather_buffers_score,terrain_productive_capacity_score,command_state_capacity_score,doctrine_fiscal_framework_score,track_record_score,conversion_capacity_score,resilience_score,scorecard_mean_8,gdp_growth,gdp_current_usd,gdp_per_capita_current_usd,inflation_cpi,current_account_gdp,exports_gdp,imports_gdp,gross_capital_formation_gdp,manufacturing_value_added_gdp,tax_revenue_gdp,central_gov_debt_gdp,external_debt_gni,debt_service_exports,short_term_debt_reserves,reserves_months_imports,remittances_gdp,tourism_receipts_gdp,fuel_imports_merch_imports,food_imports_merch_imports,government_effectiveness,control_corruption,rule_of_law,political_stability,regulatory_quality,voice_accountability,disaster_event,disaster_damage_gdp,default_event,banking_crisis,imf_program_active,currency_depreciation,currency_crisis,inflation_surge,output_loss_3yr,P_productive_capacity,R_resilience_buffers,L_fiscal_legitimacy,M_fiscal_manoeuvrability,C_conversion_capacity,V_safe_vulnerability,SFRI_equal_weight,SFRI_weighted,NCS_5yr,DCR_5yr
GHA,Ghana,2006,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2007,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2008,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2009,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2010,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2011,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2012,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2013,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2014,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2015,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2016,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2017,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2018,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2019,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2020,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2021,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2022,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2023,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2024,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,2025,Sub-Saharan Africa,External debt distress case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1980,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1981,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1982,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1983,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1984,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1985,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1986,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1987,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1988,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1989,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1990,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1991,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1992,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1993,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1994,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1995,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1996,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1997,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1998,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,1999,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2000,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2001,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2002,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2003,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2004,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2005,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2006,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2007,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2008,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2009,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2010,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2011,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2012,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2013,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2014,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2015,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2016,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2017,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2018,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2019,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2020,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2021,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2022,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2023,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2024,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMB,Zambia,2025,Sub-Saharan Africa,Commodity-debt restructuring case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1980,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1981,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1982,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1983,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1984,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1985,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1986,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1987,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1988,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1989,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1990,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1991,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1992,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1993,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1994,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1995,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1996,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1997,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1998,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,1999,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2000,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2001,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2002,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2003,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2004,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2005,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2006,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2007,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2008,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2009,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2010,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2011,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2012,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2013,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2014,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2015,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2016,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2017,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2018,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2019,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2020,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2021,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2022,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2023,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2024,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAK,Pakistan,2025,South Asia,Recurring balance-of-payments case,vulnerability_trap,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LBN,Lebanon,1980,Middle East & North Africa,Institutional/banking collapse case,vulnerability_trap_extreme,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
